Accession,Liquid culture rna expression levels
AO090138000152,0.500639048974608
AO090009000277,1.77011663744594
AO090023000327,0.583424093507965
AO090026000823,1.52034557817442
AO090001000282,0.714854795891628
AO090026000158,0.615146916559226
AO090120000409,0.725821884810467
AO090102000094,0.654524002552869
AO090103000450,1.37675738468017
AO090166000010,1.22546536438565
AO090120000444,0.0726024402077434
AO090023000176,1.39896314894921
AO090023000481,2.58262919233915
AO090026000739,1.31886482711149
AO090012000007,0.357427397945814
AO090102000313,1.08491019714428
AO090138000109,0.708046654978374
AO090009000172,1.34233845006317
AO090003001358,3.09770411553039
AO090011000808,0.546653667446539
AO090011000890,0.732101415782662
AO090103000445,1.26327196034645
AO090038000544,1.67947813492611
AO090009000070,0.517263685325757
AO090009000440,0.988713797492324
AO090124000039,1.07250160906024
AO090026000485,1.05453757124439
AO090010000086,2.1897563575301
AO090001000136,0.509211635429653
AO090701000809,1.22594650508623
AO090005001366,0.0543456862373752
AO090010000196,1.5927703580799
AO090009000101,1.1207773684331
AO090102000084,0
AO090011000411,0
AO090005000423,2.1549246021081
AO090011000040,0.363248691071967
AO090023000876,1.31056712580132
AO090012000491,0.803500043618803
AO090026000530,1.3706655378453
AO090005000123,1.72094673085021
AO090012000135,4.43104619906817
AO090701000159,1.01149522139768
AO090701000302,1.08106851138773
AO090023000037,0.174518541720022
AO090023000397,0.855995580085057
AO090026000374,0.12068977073495
AO090012000459,1.07163818050781
AO090012000608,0.611388970170471
AO090001000730,1.47950047308914
AO090001000129,2.40684924084375
AO090020000182,1.83296101510674
AO090023000174,0.176507357010278
AO090166000016,0.622133044123258
AO090011000013,1.03256803851013
AO090005001193,1.12643786019287
AO090009000427,1.79058041360138
AO090023000718,0.911089445744231
AO090038000115,1.55770264095242
AO090138000195,1.65210886161621
AO090701000638,1.89885239289655
AO090020000597,0.929311234659116
AO090011000435,1.44998916046103
AO090005001309,1.64633225720496
AO090102000249,0.945062272534694
AO090103000219,0.070136696955405
AO090010000587,0.097565483953713
AO090701000580,0.819980501169808
AO090026000288,1.14217023254193
AO090010000089,1.92271289929472
AO090038000457,0.177011663744594
AO090005000294,1.02867155534594
AO090020000715,0.251590181972011
AO090012000286,3.60628240315478
AO090701000892,1.00855482831222
AO090003000946,0.293853354832922
AO090001000382,1.34168076341443
AO090103000259,0.380670244612029
AO090011000406,0
AO090138000072,1.25044936773704
AO090701000035,1.31865569688633
AO090010000606,0.59571232990969
AO090003000738,0.833997261873566
AO090102000034,1.2888257998922
AO090001000077,0
AO090003000212,0.105904414206167
AO090003001541,1.51039297732407
AO090663000005,1.1484171355137
AO090103000213,0.665043821413303
AO090003000219,2.22487035922072
AO090138000030,1.19684022645492
AO090124000064,1.82815324850974
AO090113000140,0.0388426848342368
AO090003001368,2.61052809736092
AO090009000411,1.21308692636155
AO090011000037,0.132286296748629
AO090701000294,1.46436921825073
AO090102000318,0.399703756842631
AO090120000060,1.44877238634037
AO090001000254,0.198783151798741
AO090005001551,0.439390654685161
AO090010000733,0.100127809794922
AO090663000006,0.899891698366369
AO090009000071,1.22021238256425
AO090003000933,3.06848049179897
AO090010000176,2.07108747781859
AO090020000613,0
AO090038000271,1.27841757148873
AO090012000073,1.18901774131469
AO090020000574,1.28647821191426
AO090026000758,1.35172543223144
AO090005000987,0.953139727855504
AO090166000101,0.0594997189057457
AO090020000457,2.83842491643313
AO090003000495,0.550702953872069
AO090011000077,1.80604151385166
AO090026000657,1.5706668754802
AO090023000237,0.732790220878156
AO090038000089,1.0628106170439
AO090012000109,0.54877741906832
AO090026000781,1.16894494925675
AO090026000199,0.478872133801799
AO090701000360,0.880029578275678
AO090023000562,0.85453906635321
AO090701000791,2.08558296887194
AO090005000080,0.434765489899002
AO090701000351,1.02309493723939
AO090113000141,1.57424307510561
AO090026000128,0.619540823106077
AO090010000719,0
AO090010000406,1.6863241338982
AO090023000468,0.293273762417078
AO090701000299,0
AO090026000682,0.242363158183307
AO090020000289,0.0704023662620542
AO090005000262,2.71227549286071
AO090005000826,0.150061791063756
AO090012000765,0.765724612827736
AO090166000065,1.03256803851013
AO090701000846,0.17020352283134
AO090005000235,0.958052819236202
AO090012000006,1.08173794510585
AO090011000256,0.0515210663705678
AO090010000096,0.992338114931812
AO090026000562,1.01212114665844
AO090005000472,0.560901156721551
AO090011000121,3.01019834955495
AO090003001422,1.72227564724469
AO090026000237,0.713140515805557
AO090010000104,1.55790967213809
AO090023000300,0.56969271090214
AO090009000530,1.67835473818034
AO090010000326,1.28834177281998
AO090020000483,1.13111187621027
AO090102000264,0.242008134025811
AO090012t00021,0.844828395144651
AO090038000003,0.61038504739515
AO090005001368,0.115802023010482
AO090120000054,1.28982901738808
AO090010000431,0.249240561019686
AO090012000692,1.74518541720022
AO090102000083,0
AO090020000235,1.12643786019287
AO090003001300,0.680164149472066
AO090023000373,0.351789741826795
AO090011000369,1.19911127052789
AO090011000242,0.634718883360347
AO090701000289,0.625224683868518
AO090001000116,0.26551749561689
AO090005000477,2.0514596791592
AO090010000619,0.380419803661626
AO090120000367,1.09532079223174
AO090011000264,1.53817031943578
AO090001000229,0.450575144077147
AO090011000787,1.1437676734266
AO090113000065,1.26495574091264
AO090011000403,0
AO090701000539,1.93164819371477
AO090120000011,0.945062272534694
AO090010000555,1.50495746503501
AO090026000759,1.29229374144826
AO090020000477,0.760172789087211
AO090012000883,1.8566044210345
AO090011000889,1.11965208995074
AO090011000043,1.11024306667572
AO090010000030,0.79090317843329
AO090138000046,0.684376490640434
AO090011000074,0.38620726635184
AO090012000088,2.21264579680742
AO090010000528,0.647281456976499
AO090026000686,0.850141781277636
AO090120000014,0.710301580631171
AO090011000466,0.870141605486064
AO090010000284,1.71843439985627
AO090103000223,0.937987620145462
AO090701000494,0.0772013486736545
AO090003001360,3.29408208604458
AO090120000006,1.74870393618651
AO090038000121,0
AO090011000749,0.481196755810545
AO090023000059,2.75908868589751
AO090026000224,1.21956854942141
AO090038000500,0.783327477490443
AO090010000133,0.407209930680051
AO090701000347,0.409017242438964
AO090010000001,0.0690937720936146
AO090010000507,0.840055353364173
AO090023000739,0.776981890364057
AO090012000332,1.02673432077843
AO090102000168,0.0468461870023499
AO090038000098,0.110304004113842
AO090701000541,1.09500238502469
AO090103000374,0.70939788905276
AO090103000389,1.16894494925675
AO090009000280,0.801396089589951
AO090102000518,1.43401854172835
AO090103000379,0.128402243130793
AO090011000162,0.708046654978374
AO090009000305,1.25383261819087
AO090026000367,1.15973159005079
AO090005000361,0.280194342108276
AO090026000279,1.49952555911025
AO090012000139,0.490725404440457
AO090038000520,0.911878267775179
AO090009000351,0.427269533176605
AO090011000079,0.673977464466862
AO090026000127,1.4228688760331
AO090038000181,1.73204961298473
AO090001000539,1.36915099028967
AO090020000189,1.09445697457225
AO090012000845,1.79803645822584
AO090038000425,1.53941934121364
AO090020000228,0.914076624254868
AO090010000097,0.50782034680826
AO090011000049,0.857825755069953
AO090011000014,0.734270605162758
AO090003001468,0.167443465704345
AO090010000357,0.928585777020818
AO090038000330,0.953139727855504
AO090009000645,0.960528407916399
AO090701000176,0.994883073601
AO090005000657,0.633107410473364
AO090005000503,0.873911488512351
AO090102000411,1.30684392373938
AO090102000514,1.23113881514669
AO090005001387,0.812512554893216
AO090012000145,0.593809095628828
AO090010000064,0.782577881818203
AO090010000309,1.19525560727861
AO090012000290,0.79488256549459
AO090102000296,1.29415194159936
AO090023000299,0.308997916761136
AO090012000383,0
AO090011000164,2.1454063839009
AO090120000377,0.957014279594754
AO090003001362,0.675862716115721
AO090020000252,1.11760305344626
AO090011000525,0.0520622540425275
AO090012000661,3.30783284109153
AO090206000131,1.79395659215901
AO090005000293,0.803108474396767
AO090026000198,1.17499121623566
AO090005000482,0.990488463273039
AO090023000117,0
AO090011000593,0.727226248341219
AO090020000225,1.54456160885172
AO090001000516,0.498414506895441
AO090012000510,0.344721323521156
AO090038000474,0.185862246931823
AO090020000262,0.743448987727293
AO090011000082,0.156845778001539
AO090003000643,0.533575828512411
AO090102000196,0.538731150527024
AO090001000292,1.59103868968876
AO090138000065,0.725588351385496
AO090113000131,0.775895527988636
AO090005000653,1.49952555911025
AO090010000375,1.45185324202636
AO090138000040,0.857400246262875
AO090102000078,0.269365575263512
AO090005000454,0.490725404440457
AO090003001293,1.05703647544165
AO090009000276,1.15507611087574
AO090011000664,1.52573486287318
AO090011000453,0.27369273309907
AO090003001438,0.0953139727855504
AO090005001169,0.639984781400826
AO090010000493,1.50936291181651
AO090701000227,0
AO090009000049,0.655984400935847
AO090038000188,1.03462085767218
AO090001000702,0.611206193198821
AO090026000588,0.132522101199161
AO090701000298,0
AO090005000217,0.0463208092041927
AO090010000681,0
AO090005000334,0
AO090701000707,0.116894494925675
AO090020000151,1.80363363886503
AO090003000358,0.305526981257792
AO090011000253,0
AO090005000045,0.859833608276092
AO090001000385,1.77737121382891
AO090003000681,0.495632658484862
AO090020000224,1.99967066823864
AO090011000125,0.484489402233492
AO090012000614,0.585063846440815
AO090138000005,0.420027676682086
AO090701000576,0.765095594799674
AO090001000547,2.03717485354029
AO090701000848,1.37675738468017
AO090005000347,2.48688921951031
AO090166000062,0.400879356127462
AO090012000612,0.648491328858698
AO090701000408,0.927456322015086
AO090005000007,0.516284019255064
AO090701000579,1.26705560104032
AO090010000418,1.25703935122972
AO090003001525,0.38368648425513
AO090120000190,0.766626054490973
AO090103000087,0.112986168347613
AO090020000546,2.25287572038574
AO090023000294,0.652148234848502
AO090001000171,0.818776418201864
AO090020000383,0.164116774332736
AO090010000325,0.980939636584622
AO090012000044,0.9351559594054
AO090023000239,0.953139727855504
AO090009000237,0.322677512034415
AO090010000585,3.31077371077851
AO090010000751,1.51770512424524
AO090009000133,0.107559170678138
AO090166000120,2.28483140436284
AO090012000794,1.00291203740409
AO090010000345,1.00910058308944
AO090020000685,0.508341188189602
AO090010000668,0.410745297086902
AO090012000165,0.412218942966862
AO090103000415,0.5007566803301
AO090026000416,1.87739643365478
AO090010000310,0.931640335497861
AO090005001623,0.652148234848502
AO090026000208,0.869530979798003
AO090308000002,0.986006615022935
AO090010000293,1.72658917914808
AO090038000091,0.831598420276614
AO090005000836,0.756995217943117
AO090011000748,0.678948847239537
AO090005000300,0.429739299264331
AO090010000006,1.40701578873908
AO090023000054,1.57701300427002
AO090124000032,0.486975319472026
AO090005000079,0.826054430808103
AO090010000706,0.43223778356238
AO090001000062,0.0924687795680712
AO090103000429,0.665775212890113
AO090012000163,0.460543620716022
AO090103000309,0.671791253970445
AO090011000396,0.979213459012645
AO090026000617,0.953139727855504
AO090011000609,1.17210425993042
AO090012t00019,0
AO090012000097,0.212413996493512
AO090001000011,0.089951480668759
AO090012000008,0.264761035515418
AO090003000229,1.19463028670679
AO090003000338,1.99023476852729
AO090001000143,0.0837217328521726
AO090103000265,0.430696828897273
AO090020000531,0.22014140922551
AO090138000176,0.405517629669432
AO090010000285,0.826054430808103
AO090003001449,0.526521945982502
AO090020000343,0.634175645699134
AO090020000668,0.368500117832611
AO090103000341,1.73204961298473
AO090102000419,0.558144885681151
AO090011000101,1.13698503116846
AO090120000366,1.0001555888708
AO090038000511,1.74071677633957
AO090206000045,1.00291203740409
AO090011000070,1.31624057656236
AO090701000498,1.88340410224248
AO090026t00011,1.21478592765898
AO090138000116,1.46854121032552
AO090120000010,0.885058318722968
AO090038000499,0.743448987727293
AO090005001160,0.82930661360656
AO090023000292,0.826054430808103
AO090023000143,0.382432606855603
AO090138000032,0.605773249259276
AO090023000416,0.391923635054939
AO090003000245,1.2643690267471
AO090010000355,0.678604552692255
AO090102000085,0.103906217711711
AO090005000122,0.812512554893216
AO090026000220,0.0640352271944266
AO090023000006,0
AO090103000346,0.691873000423031
AO090005000214,0
AO090009000476,0.369875118272285
AO090120000309,1.93426964864649
AO090103000437,1.52167921464651
AO090701000544,0.999960626767704
AO090026000174,2.57561915223875
AO090023t00017,1.08631815558326
AO090003t00003,1.08631815558326
AO090023t00022,1.08631815558326
AO090003t00002,1.08631815558326
AO090010t00001,1.08631815558326
AO090113t00002,1.08631815558326
AO090009t00001,1.08631815558326
AO090023t00023,1.08631815558326
AO090010t00011,1.08631815558326
AO090023000535,1.77011663744594
AO090038000122,0.532689305848216
AO090012000162,0.432866950641801
AO090012000490,0.630041515023129
AO090124000060,0.612473817519316
AO090003000329,0.655146617537461
AO090026000691,1.01149522139768
AO090020000670,0.800637371398623
AO090012000771,0.548960223005385
AO090005000241,0.354023327489187
AO090023000585,1.66443803222528
AO090023000410,0.324759302434637
AO090103000352,2.13455241574363
AO090026000798,0.959216210637825
AO090038000220,2.6551749561689
AO090701000459,0.679983830238378
AO090012000532,0.528876312407627
AO090103000417,0.924687795680712
AO090124000001,0.336491820856336
AO090012000025,0.285941918356651
AO090010000244,1.32268534238155
AO090005000949,0.85453906635321
AO090005000332,0.0290864236200036
AO090005000983,1.38703169352107
AO090103000078,0.218919018765398
AO090701000645,0.903956361115629
AO090003001530,0.519105243403999
AO090103000097,0.269609787027123
AO090001000545,1.38155444873829
AO090120000180,0.335895626985223
AO090010000549,0.0986006615022935
AO090103000218,2.54623084979507
AO090020000162,0.249479526082984
AO090003001327,0.59571232990969
AO090020000211,1.13582484236114
AO090012000314,0.630041515023129
AO090026000052,2.43697498285493
AO090001t00009,0.673413938158781
AO090001t00010,0.673413938158781
AO090701000511,0.118195387556008
AO090113000175,0.719255836851383
AO090009000392,0.613406755550572
AO090001000315,0.229459564113362
AO090005000192,0.519894397012093
AO090023000661,0.160398918603515
AO090011000524,0.28531485274622
AO090308000008,0.2413795414699
AO090003001310,1.304296469697
AO090011000220,0.256804486261586
AO090020000247,1.39614833376017
AO090026000673,0.559585259579683
AO090010000231,0.915577571092725
AO090005000480,0.640254953969806
AO090701000893,0.303201055353708
AO090023t00025,0.492350322998207
AO090001000262,0.641829822392809
AO090124000020,0.665278736221291
AO090003001556,0.360897566857909
AO090009000017,0.0789223978479079
AO090023000351,0
AO090001000180,0.991265316969724
AO090003001018,0.203964056989655
AO090166000017,0.404268073804944
AO090026000675,0.238284931963876
AO090011000803,0.584472474628375
AO090012000945,1.08491019714428
AO090038000266,1.24921037901498
AO090701000234,0.573648910283405
AO090138000161,0.741330899443169
AO090005001403,0.324366923092187
AO090120000218,0.555788601203341
AO090138000028,0.654905732670272
AO090003001418,0.774426028882597
AO090020000666,0.615146916559226
AO090012000795,0.947533023574001
AO090103000380,0
AO090010000557,0.310741478673895
AO090005001377,2.99088673223624
AO090023000065,0
AO090023000586,0.196679626382882
AO090010000201,1.90627945571101
AO090120000018,1.8092785099558
AO090009000352,0.371459165888012
AO090009000069,1.24821492615966
AO090023000346,1.27411994469116
AO090011t00002,0.49281656383438
AO090005t00003,0.49281656383438
AO090026t00006,0.49281656383438
AO090012t00001,0.49281656383438
AO090103t00009,0.49281656383438
AO090701t00015,0.49281656383438
AO090038t00001,0.49281656383438
AO090010t00015,0.49281656383438
AO090103t00011,0.49281656383438
AO090012t00002,0.49281656383438
AO090010t00016,0.49281656383438
AO090001000321,1.5389867580342
AO090166000075,0.680164149472066
AO090020000496,0.177011663744594
AO090701000467,0.435857865501763
AO090005000740,0.0880863729534707
AO090124000010,0.593177383824968
AO090120000114,1.71958198324447
AO090103000469,1.01082976401518
AO090038000543,1.19477011714232
AO090023000172,0.205372648543451
AO090011000751,0.342998379574299
AO090701000514,0.187739643365478
AO090010000534,0.719317060535146
AO090023000295,0.822827655687759
AO090005001400,0.905265129652716
AO090005001378,2.5019917856207
AO090701000639,0.925180962505076
AO090023000402,0.60320404683756
AO090011000384,1.06537861169643
AO090010000504,1.07041084620422
AO090023000350,0.508341188189602
AO090012000531,0.583097245276308
AO090001000183,0.673771186932339
AO090102000110,0.893864869158022
AO090005000515,0.740979057535508
AO090103000326,0.637241989480537
AO090038000422,2.9116229495798
AO090103000459,0.927946607295446
AO090012000357,0.631013801311745
AO090005001268,0.768422726333119
AO090005000704,0.429491038548407
AO090020000645,0.733666764204565
AO090011000179,0.533575828512411
AO090012000582,0.279492100649358
AO090010000215,0.652148234848502
AO090206000091,0.592862031680457
AO090020000315,0.582843283061466
AO090001000051,0.471622771914661
AO090102t00004,0.271331747345727
AO090102000367,0.887405953520641
AO090010000748,1.71335939055388
AO090020000451,0.812512554893216
AO090003000739,0.601495944763182
AO090113000186,0.595192057132476
AO090020000649,1.1432003283505
AO090005001183,0.35989923333963
AO090701000838,1.31998388428099
AO090011000227,0.610814896020076
AO090010000671,0.520622540425275
AO090701000743,0.753813929254543
AO090005000962,1.33259724215269
AO090001000566,0.253613202441084
AO090003001527,0.249814848026644
AO090023000375,0.673732337183914
AO090038000472,0.413027215404052
AO090011000402,0.117687537632091
AO090005000118,0.250826244172501
AO090011000150,0.316698184335375
AO090005000006,0.308229265226904
AO090003001491,0.81111287779607
AO090038000058,0.399703756842631
AO090005000606,0.899333452895919
AO090026000740,0.911698870122656
AO090023000530,0.0885058318722968
AO090023000204,1.17466455757116
AO090012000432,0.185398750056681
AO090120000401,0.381908726572239
AO090102000381,0.415471163424194
AO090010000542,0.0755537589153753
AO090138000118,0.171499189787149
AO090026000069,2.09506558538287
AO090701000509,0.0917838256453448
AO090005000927,0.432866950641801
AO090003000323,0.592862031680457
AO090003001553,0.0211808828412334
AO090003001271,0.901150288154294
AO090010000647,0
AO090038000468,0.721795133715818
AO090005000533,0
AO090005001333,0.541346350286864
AO090166000099,0.0236918096790087
AO090010000386,0.516284019255064
AO090012000056,0.797893484303281
AO090701000768,0.0741965057612069
AO090023000490,0.942656064487707
AO090023000263,0.843956539215709
AO090103000302,0.0466697418535651
AO090102000356,0.409990250584904
AO090023000077,0.740755331974658
AO090020000607,0.397141553273127
AO090001000256,0.460469530686949
AO090003001501,1.54885205776519
AO090138000153,0.469349108413695
AO090026000681,0.295019439574323
AO090010t00006,0
AO090001000102,0
AO090005000742,1.00466079422607
AO090010000674,1.51824233330343
AO090026000061,0.102828352382751
AO090038000125,0.63990131964008
AO090003001298,0.840055353364173
AO090102000160,0.259687770164224
AO090138000062,0.283759155621104
AO090120000162,0.358754151464544
AO090011000612,0.590038879148645
AO090120000122,0.924687795680712
AO090001000596,1.04845370064105
AO090011000763,0.242008134025811
AO090005001109,0.622818816879125
AO090120000059,0.830669260030495
AO090023000805,0.652148234848502
AO090103000308,1.0869137247475
AO090005000682,2.29804616089472
AO090011000911,1.1738668227273
AO090009t00007,0.445179034567241
AO090011000090,0.413027215404052
AO090038000504,0.532120952361048
AO090020000232,0.0474743925751783
AO090026000212,0.0565145562696536
AO090001000161,0.196679626382882
AO090005000337,1.19306348328543
AO090026000609,0.328959729082873
AO090026t00009,0
AO090003000260,0.420027676682086
AO090023000118,0.220281181548828
AO090003000261,0.441316750705699
AO090011000042,0.211808828412334
AO090005000684,1.00574808945792
AO090001000151,1.13232004223043
AO090038000097,0.897182405280816
AO090701000388,0.749444544079932
AO090010000073,0.0831598420276614
AO090023000129,1.10890575341944
AO090005000495,0.473157669197959
AO090701000489,0.848515125301375
AO090003001492,0.0726734103350237
AO090011000804,0.531794697945131
AO090701000293,0.969716070948643
AO090102000162,0.580819521661948
AO090166000059,0
AO090005001094,1.80037504150484
AO090102000141,0.874645867914462
AO090005000304,0.705323398613073
AO090103000298,1.20712825132416
AO090005000224,1.59485756443149
AO090026000791,0.588703949557811
AO090120000415,0.750958573461912
AO090102000027,0.423215742539256
AO090026000790,0.765169940887984
AO090026000306,1.71895719705732
AO090005000317,0.419013117076574
AO090026000016,0.666172928071051
AO090113000201,0.129071004813766
AO090023000531,0.591696291730523
AO090003001292,0.685893570707089
AO090113000196,0
AO090001000278,0.850350149361283
AO090011000171,0.155370739336947
AO090005000494,0.665278736221291
AO090023000946,0.648843429604338
AO090010000074,0.122681351110114
AO090005000345,0.245849532978602
AO090001000687,0.398276243425335
AO090701000450,0.499629696053288
AO090012000519,0.533211364148673
AO090038000014,0.148393011522414
AO090026000761,2.0455427556064
AO090005000476,0.525034595852608
AO090026t00007,0.360897566857909
AO090102000466,0.121478592765898
AO090120000297,0.576736184418748
AO090103000169,0
AO090023000769,0.663793739042226
AO090023000683,1.07746230105405
AO090011000682,0.227354430497643
AO090023000323,1.09330733489308
AO090701000314,0.182217889148846
AO090012000759,0.476569863927752
AO090020000231,0
AO090103000057,1.27662957488525
AO090038000416,0.760172789087211
AO090001000252,0.616117945630353
AO090020000565,0.553376269182127
AO090003001519,1.04045023727738
AO090120000161,1.44752528763102
AO090023000615,0.444199080717565
AO090026000149,0.656775330003938
AO090010000101,1.12643786019287
AO090120t00002,0
AO090701000634,0.830006844352639
AO090005000448,0.172530355801692
AO090023000131,0.789376338320485
AO090010000594,0.894892300042112
AO090003001526,0.4293847288854
AO090010000238,0.774426028882597
AO090701000581,0.592295241975217
AO090003001507,0.340140059744513
AO090701000527,1.03457302499267
AO090102000161,1.0642419047221
AO090005000391,0.678104383499189
AO090020000186,0.155127592640019
AO090103000222,0.21549246021081
AO090166000024,0.13323458561421
AO090038000321,0.368044053330343
AO090026000075,0.129071004813766
AO090020000258,0.635426485237002
AO090038000124,1.07434824816083
AO090001000147,1.23087580749552
AO090010000556,1.01445280976434
AO090103000096,0.194620153855312
AO090003000755,0.621843948842531
AO090005000078,0.274480111502692
AO090138000192,0.439044677791708
AO090003000472,0.682958387675991
AO090701000249,0.634175645699134
AO090005000360,0.106817383294151
AO090038000027,0.200932158845214
AO090138000181,0.445712822378473
AO090010000005,0.0891425644756946
AO090113000128,0.950574075828975
AO090023000280,0.57582107483181
AO090005001319,1.43977796919018
AO090009000523,0.555248850896956
AO090012000038,0.177011663744594
AO090166000080,0
AO090001000535,0
AO090103000131,0.450144383901165
AO090020000209,0.554452876709719
AO090701000860,0
AO090005001410,0.592684793404917
AO090012000082,0.222589517283621
AO090023000441,0.312373524255165
AO090701000392,0.694470539174954
AO090003000231,0.547126960665107
AO090003001419,1.6331735164974
AO090206000092,0.622133044123258
AO090003001387,0.467158250816073
AO090005001552,0.409990250584904
AO090003000737,0.665917199499814
AO090011000076,1.11830473484852
AO090026000235,0.476569863927752
AO090011000071,0.231171948920178
AO090103000266,0.289843659932668
AO090005000560,0.507226404882169
AO090003000561,0
AO090020000658,0.293273762417078
AO090102000158,0.668710729701798
AO090120000073,1.33676858097577
AO090113000036,0.166879682991536
AO090038000213,0
AO090003000473,1.26008303004626
AO090011000613,0.820842730929188
AO090103000225,0
AO090023000878,0.762981309243938
AO090023000306,0.401777446891101
AO090102000177,1.27477535618534
AO090001000388,0.397566303597483
AO090009000531,0.155533261030814
AO090011000454,0.113677215248822
AO090003000778,0.586547524834156
AO090012000706,1.16406417702603
AO090009000083,1.63037058712126
AO090023000987,0.906645106984503
AO090113000082,0.619540823106077
AO090010000173,0
AO090011000611,0.328959729082873
AO090005000403,0
AO090138000094,0.774426028882597
AO090003001369,1.15156286822691
AO090011000834,0.145774311319077
AO090138000018,0.21549246021081
AO090012000205,1.42251065124054
AO090005001308,0.626916309095435
AO090012000366,1.41879577810552
AO090138000190,0.413027215404052
AO090003001437,0
AO090120000020,0.52682042781129
AO090012000151,0.797070064814836
AO090701000698,1.04291441164149
AO090005000316,0.617254694607531
AO090103000303,0.101982028494828
AO090023000744,0.11129475864181
AO090026000187,0.908227384658124
AO090009000134,1.40953732241065
AO090038000020,0.0601495944763182
AO090003000456,1.42822495046261
AO090103000201,0.610561970597294
AO090012000343,1.34445809119794
AO090038000514,0.723551326255273
AO090701000454,0.333984271216214
AO090010000740,1.19800711650346
AO090005000392,0.347156495705992
AO090005000051,0.267427693427084
AO090023000367,0.19161056384724
AO090026000290,0.675862716115721
AO090102000175,0.478615228150618
AO090001000019,0.13922265687777
AO090011000333,0.184937559136142
AO090038000113,0.121478592765898
AO090012000753,0.0708046654978374
AO090005t00005,0.509211635429653
AO090005000060,2.33211184363124
AO090038000004,0.397141553273127
AO090005000343,0.125667509757825
AO090003001100,0.83976487779247
AO090103000263,0.0697419313065003
AO090102000049,0.394347592596833
AO090005000972,0.415545674034564
AO090026000735,0.534086916470756
AO090012000428,0.676510094196291
AO090005001469,0
AO090003000660,0.445179034567241
AO090023000038,0
AO090120000369,0.661170048374075
AO090012000026,0.636682268804664
AO090003000932,0.504277414156109
AO090701000899,0.402953380882001
AO090010000346,0.46582016774893
AO090003000578,0.97182874212718
AO090010000095,0.331052348224621
AO090011000555,1.18232981508793
AO090103000316,0.308912321770343
AO090023000175,0.682063291492929
AO090005000279,0.238992008913324
AO090011000908,1.00339944985165
AO090012000662,1.43784218331786
AO090010000083,0.0202795686777767
AO090113000015,0.0804598471566334
AO090020000380,0.0186421511466222
AO090012000689,1.01564069361652
AO090138000145,0.631379182783264
AO090012000237,1.31363956761747
AO090026000378,0.866894808450668
AO090001000423,1.07434824816083
AO090009000510,0.143870147600831
AO090023000887,0.642486779517414
AO090003000348,0.198253063393945
AO090102000038,0.458919128226724
AO090003000117,0.48186508463806
AO090102000285,0.619540823106077
AO090102000375,1.53770923720573
AO090120000064,0.637469657215256
AO090005000692,0.207551364524649
AO090003000042,0.188692636479008
AO090012000615,0.379827480105906
AO090010000454,1.06627203976714
AO090120000451,0.808896030168172
AO090010000112,0.24509307287713
AO090103000472,0.815185293560628
AO090012000144,0.113677215248822
AO090023000741,0.560349024720146
AO090005000661,0.62579881121826
AO090005000905,0.813538454583738
AO090011000296,1.06817383294151
AO090010000014,0.0360722458868167
AO090012000111,0.551423769256718
AO090011000505,0.228051836726163
AO090701000548,0.538731150527024
AO090102000574,0.583625413070942
AO090026000115,0.047933525965654
AO090026000561,0.537271174509335
AO090003000328,0.325005021957286
AO090102000284,1.72094673085021
AO090012000710,0.404928642552992
AO090166000095,0.300585844094593
AO090010000530,0.717855865563717
AO090005000292,0.503376918773688
AO090010000520,0.955125435621869
AO090005000095,2.14082169240843
AO090023000011,0.0285502683459022
AO090001000538,0.708046654978374
AO090011000392,0
AO090020000257,0
AO090020000172,0
AO090026000729,0.447668207663746
AO090701000487,0.45502998307226
AO090102000259,0.188146887711173
AO090003000254,0.375479286730956
AO090701000503,0.179577050175675
AO090009000585,0.403532336889016
AO090020000288,0.0847235313649337
AO090102000217,0.839218644844886
AO090038000223,0.0455544722872116
AO090011000303,0.181329021396901
AO090012000659,0.244555588068188
AO090003000572,0.419381480256422
AO090012000465,1.81550424353429
AO090010000524,0.0264761035515418
AO090010000684,0.131817196405548
AO090026000100,0.28815852237492
AO090005000491,0.261109159163481
AO090020000680,1.82815324850974
AO090023000154,0.305946085484483
AO090038000460,0.712644360530182
AO090166000032,0.493166824363047
AO090003000223,0.705168416543503
AO090005001415,0.66182402468305
AO090020000386,0.52250430864368
AO090020000445,0.779296632837833
AO090011000295,1.01564069361652
AO090012000103,1.31875651925019
AO090010000319,0
AO090010000360,0
AO090166000097,0.175578370920751
AO090009000249,0.048591437106359
AO090005000326,0.532120952361048
AO090020000646,0.899663241474172
AO090009000524,0.652148234848502
AO090102000425,0.789223978479079
AO090005001194,0.517361856456015
AO090005000932,0.27766535489348
AO090010000756,0.434018983219917
AO090038000139,0.361931065044787
AO090023000787,0.197463210551738
AO090003001423,0.879927545860805
AO090003000079,1.26893903527751
AO090010000040,0.426219730883788
AO090023000159,0.872592708600109
AO090103000312,0.436296354300054
AO090012000544,0.1431282429618
AO090020000549,0.210013838341043
AO090026000405,1.47509719787161
AO090012000255,0.297549623447173
AO090023000749,0.841351735082327
AO090103000425,0.275351476936034
AO090038000487,0.198889509825386
AO090026000058,0.923876666035378
AO090005000903,0.118007775829729
AO090003000116,0.437967003079407
AO090001000149,0.0865481941475312
AO090166000107,0.0785886879204326
AO090005000689,0.113677215248822
AO090005001470,0
AO090001000087,0.48670964826664
AO090009000116,0.218822365776981
AO090005001165,0.378345540828139
AO090038000555,0.711744026544841
